tasksync-nginx-prod  | 2026/07/22 09:38:12 [warn] 21#21: *1786 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:38:10 GMT", previous value: "Date: Wed, 22 Jul 2026 09:38:11 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY2OTEsImp0aSI6ImUzZDZiYmQ3LWRkOWItNGMyNi1hYzE0LWM3N2Q1Y2UxYTcyNCJ9.Bk8KTOSkyhLw6n5YWuR5FsrJgQjvUl33izWRUdaut3I HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY2OTEsImp0aSI6ImUzZDZiYmQ3LWRkOWItNGMyNi1hYzE0LWM3N2Q1Y2UxYTcyNCJ9.Bk8KTOSkyhLw6n5YWuR5FsrJgQjvUl33izWRUdaut3I", host: "127.0.0.1"
tasksync-nginx-prod  | 2026/07/22 09:39:42 [warn] 20#20: *1912 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:39:42 GMT", previous value: "Date: Wed, 22 Jul 2026 09:39:42 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2NzgxLCJqdGkiOiIxM2IwOGRiZi0wZjY1LTQ4MDgtYTA5ZS0wMmRmMzVhYTg5Y2IifQ.gMBjFvZDFyX5iqoUQOJgBwb-GTjnGfYajSTcMYTch1Y HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2NzgxLCJqdGkiOiIxM2IwOGRiZi0wZjY1LTQ4MDgtYTA5ZS0wMmRmMzVhYTg5Y2IifQ.gMBjFvZDFyX5iqoUQOJgBwb-GTjnGfYajSTcMYTch1Y", host: "127.0.0.1"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:43 +0000] "GET /api/v1/employees?size=100 HTTP/1.1" 200 1422 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.071 uct="0.001" uht="0.069" urt="0.071"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:43 +0000] "GET /api/v1/projects?size=100 HTTP/1.1" 200 978 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.054 uct="0.000" uht="0.052" urt="0.053"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:44 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1255 "http://127.0.0.1/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.226 uct="0.000" uht="0.221" urt="0.226"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:44 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1255 "http://localhost/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.197 uct="0.001" uht="0.195" urt="0.196"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:44 +0000] "POST /api/v1/tasks HTTP/1.1" 200 259 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.553 uct="0.000" uht="0.542" urt="0.553"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:44 +0000] "GET /api/v1/notifications?size=100 HTTP/1.1" 200 1256 "http://127.0.0.1/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.045 uct="0.001" uht="0.044" urt="0.045"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:45 +0000] "DELETE /api/v1/tasks/222 HTTP/1.1" 200 21 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.402 uct="0.001" uht="0.400" urt="0.401"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:45 +0000] "DELETE /api/v1/notifications/351 HTTP/1.1" 200 251 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.086 uct="0.000" uht="0.085" urt="0.086"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:45 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2NzgxLCJqdGkiOiIxM2IwOGRiZi0wZjY1LTQ4MDgtYTA5ZS0wMmRmMzVhYTg5Y2IifQ.gMBjFvZDFyX5iqoUQOJgBwb-GTjnGfYajSTcMYTch1Y HTTP/1.1" 101 111 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=2.504 uct="0.001" uht="0.052" urt="2.505"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:45 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3ODEsImp0aSI6IjE4N2IwYTEzLWNkM2UtNDJlOC04OWExLTJmODBkOGQxNmNkMiJ9.Ll7Rh4TRPzuocvJoPzXxOuRa9k9bLWxnJvIO_jwon8E HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=3.569 uct="0.000" uht="0.122" urt="3.568"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:45 +0000] "GET /api/v1/notifications HTTP/1.1" 200 757 "http://localhost/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.060 uct="0.000" uht="0.055" urt="0.060"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:49 +0000] "GET /login HTTP/1.1" 200 326 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:49 +0000] "GET /assets/index-B_lvWpQS.css HTTP/1.1" 200 15121 "http://127.0.0.1/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:49 +0000] "GET /assets/index-C5ZGOzVM.js HTTP/1.1" 200 207075 "http://127.0.0.1/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.052 uct="0.000" uht="0.006" urt="0.051"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:50 +0000] "GET /assets/inter-latin-wght-normal-Dx4kXJAl.woff2 HTTP/1.1" 200 48256 "http://127.0.0.1/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.002 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:50 +0000] "GET /favicon.svg HTTP/1.1" 200 1518 "http://127.0.0.1/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 581 "http://127.0.0.1/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.476 uct="0.000" uht="0.471" urt="0.476"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "GET /assets/inter-vietnamese-wght-normal-CBcvBZtf.woff2 HTTP/1.1" 200 10252 "http://127.0.0.1/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.002"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "GET /assets/inter-latin-ext-wght-normal-DO1Apj_S.woff2 HTTP/1.1" 200 85068 "http://127.0.0.1/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
tasksync-nginx-prod  | 2026/07/22 09:39:51 [warn] 20#20: *1944 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:39:50 GMT", previous value: "Date: Wed, 22 Jul 2026 09:39:51 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4 HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4", host: "127.0.0.1"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "GET /api/v1/departments HTTP/1.1" 200 568 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.310 uct="0.000" uht="0.308" urt="0.309"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.380 uct="0.001" uht="0.379" urt="0.380"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:51 +0000] "GET /api/v1/dashboard/analytics HTTP/1.1" 200 688 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.436 uct="0.000" uht="0.426" urt="0.435"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:52 +0000] "GET /api/v1/projects HTTP/1.1" 200 978 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.477 uct="0.001" uht="0.476" urt="0.477"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:52 +0000] "GET /api/v1/tasks HTTP/1.1" 200 1115 "http://127.0.0.1/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.630 uct="0.000" uht="0.628" urt="0.629"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:52 +0000] "GET /notifications HTTP/1.1" 200 326 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:52 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4 HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=1.217 uct="0.000" uht="0.060" urt="1.217"
tasksync-nginx-prod  | 2026/07/22 09:39:52 [warn] 20#20: *1951 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:39:52 GMT", previous value: "Date: Wed, 22 Jul 2026 09:39:52 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4 HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4", host: "127.0.0.1"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:52 +0000] "GET /api/v1/notifications HTTP/1.1" 200 759 "http://127.0.0.1/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.066 uct="0.001" uht="0.064" urt="0.065"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:53 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY3OTEsImp0aSI6IjljZDBjNmYwLTVmZTUtNDgzNC05NWI0LTMxNDE3NmVkNDAxMSJ9.oz4MZq_FDLVq4s0opCsd1al08hBv0DIMPkJ_GRIfGk4 HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36" "-" rt=0.731 uct="0.001" uht="0.030" urt="0.732"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:55 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1231 "http://localhost/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.050 uct="0.001" uht="0.048" urt="0.050"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:39:55 +0000] "GET /api/v1/notifications HTTP/1.1" 200 760 "http://localhost/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.034 uct="0.001" uht="0.033" urt="0.034"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:40:06 +0000] "GET /api/v1/notifications HTTP/1.1" 200 757 "http://localhost/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.045 uct="0.001" uht="0.044" urt="0.045"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:40:06 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1230 "http://localhost/notifications" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.065 uct="0.001" uht="0.065" urt="0.066"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:40:08 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0 HTTP/1.1" 101 12 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=53.279 uct="0.001" uht="0.304" urt="53.281"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:40:11 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2MTcyLCJqdGkiOiJhOTJlYmQ2MC05ZWJmLTRhZGQtYjc5Yy00MzFhYzVmMzdhZDMifQ.3f55W7AkozwB8aQ7ZcJlu1Z1Xze6OEqg4Fr91LmjvAg HTTP/1.1" 101 127 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=56.492 uct="0.000" uht="0.273" urt="56.498"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:03 +0000] "GET / HTTP/1.1" 200 326 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:03 +0000] "GET /assets/index-B_lvWpQS.css HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:03 +0000] "GET /assets/index-C5ZGOzVM.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /assets/inter-latin-wght-normal-Dx4kXJAl.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /assets/inter-vietnamese-wght-normal-CBcvBZtf.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /assets/inter-latin-ext-wght-normal-DO1Apj_S.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
tasksync-nginx-prod  | 2026/07/22 09:45:04 [warn] 20#20: *1990 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:45:03 GMT", previous value: "Date: Wed, 22 Jul 2026 09:45:04 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0 HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0", host: "localhost"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /api/v1/dashboard/analytics HTTP/1.1" 200 687 "http://localhost/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.235 uct="0.001" uht="0.234" urt="0.235"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /api/v1/projects HTTP/1.1" 200 978 "http://localhost/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.288 uct="0.000" uht="0.286" urt="0.288"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /api/v1/departments HTTP/1.1" 200 568 "http://localhost/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.329 uct="0.001" uht="0.328" urt="0.329"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /api/v1/tasks HTTP/1.1" 200 1115 "http://localhost/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.510 uct="0.000" uht="0.509" urt="0.510"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:04 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.533 uct="0.000" uht="0.532" urt="0.533"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:14 +0000] "GET /api/v1/projects/32 HTTP/1.1" 200 311 "http://localhost/projects/32" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.086 uct="0.001" uht="0.085" urt="0.086"
